"seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","GENENAME"
"chr3",13747588,13748087,500,"*","Distal Intergenic",3,13717556,13746640,29085,1,"285375","ENST00000822218.1",30032,"LINC00620"
"chr3",13780463,13789721,9259,"*","Distal Intergenic",3,13717556,13746640,29085,1,"285375","ENST00000822218.1",62907,"LINC00620"
"chr3",13789983,13794506,4524,"*","Distal Intergenic",3,13717556,13746640,29085,1,"285375","ENST00000822218.1",72427,"LINC00620"
"chr3",13796464,13796769,306,"*","Distal Intergenic",3,13863668,13875113,11446,2,"7476","ENST00000489346.1",78344,"WNT7A"
"chr3",138067590,138068846,1257,"*","Promoter (<=1kb)",3,138064403,138067640,3238,2,"199221","ENST00000486487.1",0,"DZIP1L"
"chr3",138081342,138082298,957,"*","Promoter (<=1kb)",3,138080349,138081829,1481,2,"199221","ENST00000466301.1",0,"DZIP1L"
"chr3",13811397,13813456,2060,"*","Distal Intergenic",3,13863668,13875113,11446,2,"7476","ENST00000489346.1",61657,"WNT7A"
"chr3",138114341,138116241,1901,"*","Promoter (<=1kb)",3,138061990,138115608,53619,2,"199221","ENST00000327532.7",0,"DZIP1L"
"chr3",138118728,138119050,323,"*","Promoter (2-3kb)",3,138103854,138115818,11965,2,"199221","ENST00000492010.1",-2910,"DZIP1L"
"chr3",138173775,138175062,1288,"*","Promoter (<=1kb)",3,138160988,138173989,13002,2,"51163","ENST00000698921.1",0,"DBR1"
"chr3",13817448,13817747,300,"*","3' UTR",3,13863668,13875113,11446,2,"7476","ENST00000489346.1",57366,"WNT7A"
"chr3",138186278,138188783,2506,"*","Promoter (<=1kb)",3,138187248,138298384,111137,1,"25852","ENST00000538260.5",0,"ARMC8"
"chr3",138194068,138195875,1808,"*","Intron (ENST00000538260.5/25852, intron 1 of 20)",3,138187776,138209890,22115,1,"25852","ENST00000468560.1",6292,"ARMC8"
"chr3",138196740,138197747,1008,"*","Intron (ENST00000538260.5/25852, intron 1 of 20)",3,138187776,138209890,22115,1,"25852","ENST00000468560.1",8964,"ARMC8"
"chr3",138206393,138206747,355,"*","Intron (ENST00000538260.5/25852, intron 1 of 20)",3,138223389,138229051,5663,1,"25852","ENST00000470842.1",-16642,"ARMC8"
"chr3",13822961,13823482,522,"*","Intron (ENST00000285018.5/7476, intron 3 of 3)",3,13863668,13875113,11446,2,"7476","ENST00000489346.1",51631,"WNT7A"
"chr3",13824980,13826416,1437,"*","Intron (ENST00000285018.5/7476, intron 3 of 3)",3,13863668,13875113,11446,2,"7476","ENST00000489346.1",48697,"WNT7A"
"chr3",138253165,138253419,255,"*","Intron (ENST00000538260.5/25852, intron 11 of 20)",3,138263511,138298373,34863,1,"25852","ENST00000466762.1",-10092,"ARMC8"
"chr3",13827738,13827955,218,"*","Intron (ENST00000285018.5/7476, intron 3 of 3)",3,13863668,13875113,11446,2,"7476","ENST00000489346.1",47158,"WNT7A"
"chr3",138283389,138283938,550,"*","Intron (ENST00000538260.5/25852, intron 17 of 20)",3,138289021,138290628,1608,1,"25852","ENST00000494015.1",-5083,"ARMC8"
"chr3",138289866,138290353,488,"*","Promoter (<=1kb)",3,138289021,138290628,1608,1,"25852","ENST00000494015.1",845,"ARMC8"
"chr3",138298606,138305550,6945,"*","3' UTR",3,138289021,138290628,1608,1,"25852","ENST00000494015.1",9585,"ARMC8"
"chr3",13830394,13831073,680,"*","Intron (ENST00000285018.5/7476, intron 3 of 3)",3,13863668,13875113,11446,2,"7476","ENST00000489346.1",44040,"WNT7A"
"chr3",138327357,138330429,3073,"*","Promoter (<=1kb)",3,138261437,138329886,68450,2,"347736","ENST00000383180.6",0,"NME9"
"chr3",138331157,138331723,567,"*","Promoter (1-2kb)",3,138261437,138329886,68450,2,"347736","ENST00000383180.6",-1271,"NME9"
"chr3",13833180,13834337,1158,"*","Intron (ENST00000285018.5/7476, intron 3 of 3)",3,13863668,13875113,11446,2,"7476","ENST00000489346.1",40776,"WNT7A"
"chr3",138332933,138333148,216,"*","Distal Intergenic",3,138261437,138329886,68450,2,"347736","ENST00000383180.6",-3047,"NME9"
"chr3",138344863,138345124,262,"*","Promoter (2-3kb)",3,138347648,138405534,57887,1,"22808","ENST00000614350.4",-2524,"MRAS"
"chr3",138345371,138346129,759,"*","Promoter (1-2kb)",3,138347648,138405534,57887,1,"22808","ENST00000614350.4",-1519,"MRAS"
"chr3",138346450,138346777,328,"*","Promoter (<=1kb)",3,138347648,138405534,57887,1,"22808","ENST00000614350.4",-871,"MRAS"
"chr3",138347495,138355702,8208,"*","Promoter (<=1kb)",3,138347648,138405534,57887,1,"22808","ENST00000614350.4",0,"MRAS"
"chr3",138355912,138373801,17890,"*","5' UTR",3,138349262,138402362,53101,1,"22808","ENST00000474559.1",6650,"MRAS"
"chr3",13836972,13837229,258,"*","Intron (ENST00000285018.5/7476, intron 3 of 3)",3,13863668,13875113,11446,2,"7476","ENST00000489346.1",37884,"WNT7A"
"chr3",138376057,138376476,420,"*","Intron (ENST00000614350.4/22808, intron 1 of 4)",3,138400209,138402193,1985,1,"22808","ENST00000478647.1",-23733,"MRAS"
"chr3",138376743,138378900,2158,"*","Intron (ENST00000614350.4/22808, intron 1 of 4)",3,138400209,138402193,1985,1,"22808","ENST00000478647.1",-21309,"MRAS"
"chr3",138379240,138379791,552,"*","Intron (ENST00000614350.4/22808, intron 1 of 4)",3,138400209,138402193,1985,1,"22808","ENST00000478647.1",-20418,"MRAS"
"chr3",138380338,138385131,4794,"*","Intron (ENST00000614350.4/22808, intron 1 of 4)",3,138400209,138402193,1985,1,"22808","ENST00000478647.1",-15078,"MRAS"
"chr3",138387034,138388272,1239,"*","Intron (ENST00000614350.4/22808, intron 1 of 4)",3,138400209,138402193,1985,1,"22808","ENST00000478647.1",-11937,"MRAS"
"chr3",138388743,138390760,2018,"*","Intron (ENST00000614350.4/22808, intron 1 of 4)",3,138400209,138402193,1985,1,"22808","ENST00000478647.1",-9449,"MRAS"
"chr3",138395085,138397547,2463,"*","Promoter (2-3kb)",3,138400209,138402193,1985,1,"22808","ENST00000478647.1",-2662,"MRAS"
"chr3",138398026,138401285,3260,"*","Promoter (<=1kb)",3,138400209,138402193,1985,1,"22808","ENST00000478647.1",0,"MRAS"
"chr3",138401994,138402509,516,"*","Promoter (1-2kb)",3,138400209,138402193,1985,1,"22808","ENST00000478647.1",1785,"MRAS"
"chr3",138403440,138403700,261,"*","3' UTR",3,138400209,138402193,1985,1,"22808","ENST00000478647.1",3231,"MRAS"
"chr3",138404243,138405295,1053,"*","3' UTR",3,138400209,138402193,1985,1,"22808","ENST00000478647.1",4034,"MRAS"
"chr3",138405614,138405906,293,"*","Downstream (<=300bp)",3,138400209,138402193,1985,1,"22808","ENST00000478647.1",5405,"MRAS"
"chr3",138408295,138409317,1023,"*","Distal Intergenic",3,138400209,138402193,1985,1,"22808","ENST00000478647.1",8086,"MRAS"
"chr3",138413168,138413512,345,"*","Distal Intergenic",3,138400209,138402193,1985,1,"22808","ENST00000478647.1",12959,"MRAS"
"chr3",138416892,138418723,1832,"*","Distal Intergenic",3,138434586,138477060,42475,1,"83850","ENST00000486831.5",-15863,"ESYT3"
"chr3",138433996,138435852,1857,"*","Promoter (<=1kb)",3,138434586,138477060,42475,1,"83850","ENST00000486831.5",0,"ESYT3"
"chr3",138439346,138439717,372,"*","Intron (ENST00000486831.5/83850, intron 1 of 21)",3,138434625,138462473,27849,1,"83850","ENST00000289135.4",4721,"ESYT3"
"chr3",138445122,138445526,405,"*","Intron (ENST00000486831.5/83850, intron 1 of 21)",3,138434625,138462473,27849,1,"83850","ENST00000289135.4",10497,"ESYT3"
"chr3",138458914,138462203,3290,"*","Exon (ENST00000486831.5/83850, exon 5 of 22)",3,138469243,138470259,1017,1,"83850","ENST00000468103.1",-7040,"ESYT3"
"chr3",138467718,138468683,966,"*","Promoter (<=1kb)",3,138469243,138470259,1017,1,"83850","ENST00000468103.1",-560,"ESYT3"
"chr3",138469017,138469516,500,"*","Promoter (<=1kb)",3,138469243,138470259,1017,1,"83850","ENST00000468103.1",0,"ESYT3"
"chr3",13847027,13847560,534,"*","Intron (ENST00000285018.5/7476, intron 3 of 3)",3,13863668,13875113,11446,2,"7476","ENST00000489346.1",27553,"WNT7A"
"chr3",13853015,13853967,953,"*","Intron (ENST00000285018.5/7476, intron 3 of 3)",3,13863668,13875113,11446,2,"7476","ENST00000489346.1",21146,"WNT7A"
"chr3",13854723,13854975,253,"*","Exon (ENST00000285018.5/7476, exon 3 of 4)",3,13863668,13875113,11446,2,"7476","ENST00000489346.1",20138,"WNT7A"
"chr3",13855557,13855760,204,"*","Intron (ENST00000285018.5/7476, intron 2 of 3)",3,13863668,13875113,11446,2,"7476","ENST00000489346.1",19353,"WNT7A"
"chr3",138593172,138595306,2135,"*","Promoter (<=1kb)",3,138494344,138594260,99917,2,"80321","ENST00000264982.8",0,"CEP70"
"chr3",138607020,138610121,3102,"*","Promoter (<=1kb)",3,138608606,138631139,22534,1,"55179","ENST00000470889.5",0,"FAIM"
"chr3",13865779,13867254,1476,"*","Intron (ENST00000285018.5/7476, intron 2 of 3)",3,13863668,13875113,11446,2,"7476","ENST00000489346.1",7859,"WNT7A"
"chr3",138726414,138727316,903,"*","Intron (ENST00000477593.6/5291, intron 7 of 22)",3,138655150,138714715,59566,2,"5291","ENST00000493568.5",-11699,"PIK3CB"
"chr3",138767458,138769284,1827,"*","Promoter (1-2kb)",3,138759175,138770555,11381,2,"5291","ENST00000465581.1",1271,"PIK3CB"
"chr3",138770986,138771282,297,"*","Promoter (<=1kb)",3,138759175,138770555,11381,2,"5291","ENST00000465581.1",-431,"PIK3CB"
"chr3",138773002,138773355,354,"*","Promoter (2-3kb)",3,138759175,138770555,11381,2,"5291","ENST00000465581.1",-2447,"PIK3CB"
"chr3",138773742,138773990,249,"*","Intron (ENST00000477593.6/5291, intron 1 of 22)",3,138759175,138770555,11381,2,"5291","ENST00000465581.1",-3187,"PIK3CB"
"chr3",138774237,138779341,5105,"*","Exon (ENST00000481866.2/ENST00000481866.2, exon 1 of 1)",3,138759175,138770555,11381,2,"5291","ENST00000465581.1",-3682,"PIK3CB"
"chr3",13877919,13881346,3428,"*","Promoter (<=1kb)",3,13816258,13880071,63814,2,"7476","ENST00000285018.5",0,"WNT7A"
"chr3",138786900,138787349,450,"*","Intron (ENST00000477593.6/5291, intron 1 of 22)",3,138759175,138770555,11381,2,"5291","ENST00000465581.1",-16345,"PIK3CB"
"chr3",138818090,138818720,631,"*","Intron (ENST00000477593.6/5291, intron 1 of 22)",3,138652336,138834752,182417,2,"5291","ENST00000477593.6",16032,"PIK3CB"
"chr3",138833098,138836374,3277,"*","Promoter (<=1kb)",3,138652336,138834752,182417,2,"5291","ENST00000477593.6",0,"PIK3CB"
"chr3",138863256,138863580,325,"*","Intron (ENST00000724516.1/124906289, intron 1 of 1)",3,138652698,138834928,182231,2,"5291","ENST00000674063.1",-28328,"PIK3CB"
"chr3",138914804,138916711,1908,"*","Promoter (<=1kb)",3,138860385,138916024,55640,2,"124906289","ENST00000724516.1",0,NA
"chr3",138935867,138937122,1256,"*","Exon (ENST00000774246.1/ENST00000774246.1, exon 1 of 3)",3,138937908,138944003,6096,2,"103344930","ENST00000483650.1",6881,"LINC01391"
"chr3",138937429,138937829,401,"*","Exon (ENST00000774248.1/ENST00000774248.1, exon 2 of 4)",3,138937908,138944003,6096,2,"103344930","ENST00000483650.1",6174,"LINC01391"
"chr3",13894169,13896798,2630,"*","Promoter (<=1kb)",3,13895400,13898816,3417,1,"105376957","ENST00000752736.1",0,NA
"chr3",139111214,139114075,2862,"*","Promoter (<=1kb)",3,139110404,139346950,236547,1,"56945","ENST00000495225.1",810,"MRPS22"
"chr3",139117248,139119058,1811,"*","Intron (ENST00000495075.5/56945, intron 1 of 9)",3,139110404,139346950,236547,1,"56945","ENST00000495225.1",6844,"MRPS22"
"chr3",139119323,139121357,2035,"*","Intron (ENST00000495075.5/56945, intron 1 of 9)",3,139110404,139346950,236547,1,"56945","ENST00000495225.1",8919,"MRPS22"
"chr3",139157479,139157813,335,"*","Intron (ENST00000495075.5/56945, intron 1 of 9)",3,139110404,139346950,236547,1,"56945","ENST00000495225.1",47075,"MRPS22"
"chr3",139172201,139174481,2281,"*","Intron (ENST00000495075.5/56945, intron 1 of 9)",3,139110404,139346950,236547,1,"56945","ENST00000495225.1",61797,"MRPS22"
"chr3",139185319,139185629,311,"*","Intron (ENST00000495075.5/56945, intron 2 of 9)",3,139110404,139346950,236547,1,"56945","ENST00000495225.1",74915,"MRPS22"
"chr3",139280912,139284440,3529,"*","Promoter (<=1kb)",3,139281640,139293151,11512,1,"124906290","ENST00000688328.1",0,NA
"chr3",139288039,139288856,818,"*","Intron (ENST00000495075.5/56945, intron 2 of 9)",3,139282590,139360301,77712,1,"56945","ENST00000684961.1",5449,"MRPS22"
"chr3",139327825,139330954,3130,"*","Intron (ENST00000495075.5/56945, intron 2 of 9)",3,139316157,139340870,24714,2,"124909439","ENST00000656212.1",9916,NA
"chr3",139343982,139344667,686,"*","Promoter (<=1kb)",3,139344004,139357830,13827,1,"56945","ENST00000693155.1",0,"MRPS22"
"chr3",139348328,139348584,257,"*","Promoter (1-2kb)",3,139346966,139351156,4191,1,"56945","ENST00000483545.1",1362,"MRPS22"
"chr3",139354177,139356460,2284,"*","3' UTR",3,139353946,139360501,6556,2,"9276","ENST00000502734.2",4041,"COPB2"
"chr3",139358540,139359604,1065,"*","Promoter (<=1kb)",3,139353946,139360501,6556,2,"9276","ENST00000502734.2",897,"COPB2"
"chr3",139389137,139390787,1651,"*","Promoter (<=1kb)",3,139389705,139445103,55399,1,"100507291","ENST00000685603.3",0,"RP11-319G6.1"
"chr3",139427700,139429195,1496,"*","Intron (ENST00000685603.3/100507291, intron 3 of 3)",3,139436696,139444610,7915,1,"100507291","ENST00000664165.2",-7501,"RP11-319G6.1"
"chr3",139440200,139442848,2649,"*","Intron (ENST00000685603.3/100507291, intron 3 of 3)",3,139436696,139444610,7915,1,"100507291","ENST00000664165.2",3504,"RP11-319G6.1"
"chr3",139443055,139443610,556,"*","Intron (ENST00000685603.3/100507291, intron 3 of 3)",3,139436696,139444610,7915,1,"100507291","ENST00000664165.2",6359,"RP11-319G6.1"
"chr3",139443921,139454740,10820,"*","3' UTR",3,139436696,139444610,7915,1,"100507291","ENST00000664165.2",7225,"RP11-319G6.1"
"chr3",139455484,139456086,603,"*","Intron (ENST00000662234.1/100507291, intron 3 of 7)",3,139436696,139444610,7915,1,"100507291","ENST00000664165.2",18788,"RP11-319G6.1"
"chr3",139466387,139466660,274,"*","Exon (ENST00000512398.1/ENST00000512398.1, exon 1 of 2)",3,139452884,139476516,23633,2,"5948","ENST00000232217.6",9856,"RBP2"
"chr3",139518898,139520708,1811,"*","Promoter (<=1kb)",3,139517434,139518635,1202,2,"5947","ENST00000474490.1",-263,"RBP1"
"chr3",139526298,139526585,288,"*","3' UTR",3,139517434,139518635,1202,2,"5947","ENST00000474490.1",-7663,"RBP1"
"chr3",139529153,139530308,1156,"*","Intron (ENST00000662234.1/100507291, intron 4 of 7)",3,139517438,139539636,22199,2,"5947","ENST00000619087.5",9328,"RBP1"
"chr3",139530793,139543292,12500,"*","Promoter (<=1kb)",3,139539916,139583254,43339,1,"100507291","ENST00000381790.3",0,"RP11-319G6.1"
"chr3",139551831,139554591,2761,"*","Intron (ENST00000662234.1/100507291, intron 4 of 7)",3,139539916,139583254,43339,1,"100507291","ENST00000381790.3",11915,"RP11-319G6.1"
"chr3",139557631,139558093,463,"*","Intron (ENST00000662234.1/100507291, intron 4 of 7)",3,139561151,139575648,14498,2,"349565","ENST00000509447.1",17555,"NMNAT3"
"chr3",139560463,139562726,2264,"*","3' UTR",3,139561151,139575648,14498,2,"349565","ENST00000509447.1",12922,"NMNAT3"
"chr3",139563573,139563960,388,"*","Intron (ENST00000662234.1/100507291, intron 5 of 7)",3,139561151,139575648,14498,2,"349565","ENST00000509447.1",11688,"NMNAT3"
"chr3",139672558,139674289,1732,"*","Exon (ENST00000509034.5/349565, exon 2 of 4)",3,139599148,139677718,78571,2,"349565","ENST00000514703.5",3429,"NMNAT3"
"chr3",139675135,139678069,2935,"*","Promoter (<=1kb)",3,139560180,139678017,117838,2,"349565","ENST00000506254.5",0,"NMNAT3"
"chr3",139773704,139774321,618,"*","Intron (ENST00000658348.1/100507291, intron 5 of 6)",3,139569273,139678017,108745,2,"349565","ENST00000647257.1",-95687,"NMNAT3"
"chr3",139774550,139774842,293,"*","Intron (ENST00000658348.1/100507291, intron 5 of 6)",3,139569273,139678017,108745,2,"349565","ENST00000647257.1",-96533,"NMNAT3"
"chr3",139933739,139934023,285,"*","Promoter (1-2kb)",3,139935185,140577397,642213,1,"64084","ENST00000458420.7",-1162,"CLSTN2"
"chr3",139934321,139936631,2311,"*","Promoter (<=1kb)",3,139935185,140577397,642213,1,"64084","ENST00000458420.7",0,"CLSTN2"
"chr3",140007241,140008752,1512,"*","Intron (ENST00000458420.7/64084, intron 1 of 16)",3,139935187,140557055,621869,1,"64084","ENST00000511524.1",72054,"CLSTN2"
"chr3",140011525,140012014,490,"*","Intron (ENST00000458420.7/64084, intron 1 of 16)",3,139935187,140557055,621869,1,"64084","ENST00000511524.1",76338,"CLSTN2"
"chr3",140012800,140013106,307,"*","Intron (ENST00000458420.7/64084, intron 1 of 16)",3,139935187,140557055,621869,1,"64084","ENST00000511524.1",77613,"CLSTN2"
"chr3",140013855,140014126,272,"*","Intron (ENST00000458420.7/64084, intron 1 of 16)",3,139935187,140557055,621869,1,"64084","ENST00000511524.1",78668,"CLSTN2"
"chr3",140014495,140016310,1816,"*","Intron (ENST00000458420.7/64084, intron 1 of 16)",3,139935187,140557055,621869,1,"64084","ENST00000511524.1",79308,"CLSTN2"
"chr3",140017225,140017548,324,"*","Intron (ENST00000458420.7/64084, intron 1 of 16)",3,139935187,140557055,621869,1,"64084","ENST00000511524.1",82038,"CLSTN2"
"chr3",140018509,140018724,216,"*","Intron (ENST00000458420.7/64084, intron 1 of 16)",3,139935187,140557055,621869,1,"64084","ENST00000511524.1",83322,"CLSTN2"
"chr3",140020029,140020854,826,"*","Intron (ENST00000458420.7/64084, intron 1 of 16)",3,139935187,140557055,621869,1,"64084","ENST00000511524.1",84842,"CLSTN2"
"chr3",140021144,140024603,3460,"*","Intron (ENST00000458420.7/64084, intron 1 of 16)",3,139935187,140557055,621869,1,"64084","ENST00000511524.1",85957,"CLSTN2"
"chr3",140113194,140115996,2803,"*","Intron (ENST00000458420.7/64084, intron 1 of 16)",3,139935187,140557055,621869,1,"64084","ENST00000511524.1",178007,"CLSTN2"
"chr3",140128516,140128901,386,"*","Intron (ENST00000458420.7/64084, intron 1 of 16)",3,139935187,140557055,621869,1,"64084","ENST00000511524.1",193329,"CLSTN2"
"chr3",140141443,140142398,956,"*","Intron (ENST00000458420.7/64084, intron 1 of 16)",3,139935187,140557055,621869,1,"64084","ENST00000511524.1",206256,"CLSTN2"
"chr3",140143478,140143916,439,"*","Intron (ENST00000458420.7/64084, intron 1 of 16)",3,139935187,140557055,621869,1,"64084","ENST00000511524.1",208291,"CLSTN2"
"chr3",140144997,140145454,458,"*","Intron (ENST00000458420.7/64084, intron 1 of 16)",3,139935187,140557055,621869,1,"64084","ENST00000511524.1",209810,"CLSTN2"
"chr3",140165389,140165760,372,"*","Intron (ENST00000458420.7/64084, intron 1 of 16)",3,139935187,140557055,621869,1,"64084","ENST00000511524.1",230202,"CLSTN2"
"chr3",140166390,140167201,812,"*","Intron (ENST00000458420.7/64084, intron 1 of 16)",3,139935187,140557055,621869,1,"64084","ENST00000511524.1",231203,"CLSTN2"
"chr3",140187104,140188585,1482,"*","Intron (ENST00000458420.7/64084, intron 2 of 16)",3,139935187,140557055,621869,1,"64084","ENST00000511524.1",251917,"CLSTN2"
"chr3",140196498,140200222,3725,"*","Intron (ENST00000458420.7/64084, intron 2 of 16)",3,140449435,140454731,5297,2,"124900599","ENST00000502712.5",254509,NA
"chr3",140200711,140203227,2517,"*","Intron (ENST00000458420.7/64084, intron 2 of 16)",3,140449435,140454731,5297,2,"124900599","ENST00000502712.5",251504,NA
"chr3",140206269,140206515,247,"*","Intron (ENST00000458420.7/64084, intron 2 of 16)",3,140449435,140454731,5297,2,"124900599","ENST00000502712.5",248216,NA
"chr3",140249149,140249506,358,"*","Intron (ENST00000458420.7/64084, intron 2 of 16)",3,140449435,140454731,5297,2,"124900599","ENST00000502712.5",205225,NA
"chr3",140386151,140387072,922,"*","Intron (ENST00000458420.7/64084, intron 2 of 16)",3,140449435,140454731,5297,2,"124900599","ENST00000502712.5",67659,NA
"chr3",140941385,140943026,1642,"*","Promoter (<=1kb)",3,140941830,140979933,38104,1,"55186","ENST00000446041.6",0,"SLC25A36"
"chr3",141051824,141052272,449,"*","Promoter (<=1kb)",3,141051347,141148611,97265,1,"92369","ENST00000310546.3",477,"SPSB4"
"chr3",141076118,141078943,2826,"*","Promoter (<=1kb)",3,141076960,141080373,3414,1,"92369","ENST00000508828.1",0,"SPSB4"
"chr3",141080440,141080913,474,"*","Promoter (2-3kb)",3,141077446,141147460,70015,1,"92369","ENST00000507895.1",2994,"SPSB4"
"chr3",141083198,141084595,1398,"*","Intron (ENST00000310546.3/92369, intron 2 of 2)",3,141077446,141147460,70015,1,"92369","ENST00000507895.1",5752,"SPSB4"
"chr3",141086992,141087704,713,"*","Intron (ENST00000310546.3/92369, intron 2 of 2)",3,141077446,141147460,70015,1,"92369","ENST00000507895.1",9546,"SPSB4"
"chr3",141088104,141088706,603,"*","Intron (ENST00000310546.3/92369, intron 2 of 2)",3,141077446,141147460,70015,1,"92369","ENST00000507895.1",10658,"SPSB4"
"chr3",141089025,141089342,318,"*","Intron (ENST00000310546.3/92369, intron 2 of 2)",3,141077446,141147460,70015,1,"92369","ENST00000507895.1",11579,"SPSB4"
"chr3",141091380,141096088,4709,"*","Intron (ENST00000310546.3/92369, intron 2 of 2)",3,141077446,141147460,70015,1,"92369","ENST00000507895.1",13934,"SPSB4"
"chr3",141103055,141103279,225,"*","Intron (ENST00000310546.3/92369, intron 2 of 2)",3,141077446,141147460,70015,1,"92369","ENST00000507895.1",25609,"SPSB4"
"chr3",141104138,141104703,566,"*","Intron (ENST00000310546.3/92369, intron 2 of 2)",3,141077446,141147460,70015,1,"92369","ENST00000507895.1",26692,"SPSB4"
"chr3",141127712,141127961,250,"*","Intron (ENST00000310546.3/92369, intron 2 of 2)",3,141077446,141147460,70015,1,"92369","ENST00000507895.1",50266,"SPSB4"
"chr3",141229343,141235863,6521,"*","Promoter (<=1kb)",3,141231784,141321722,89939,1,"124909441","ENST00000636601.1",0,NA
"chr3",14123739,14127082,3344,"*","Promoter (<=1kb)",3,14112077,14124870,12794,2,"131474","ENST00000295767.9",0,"CHCHD4"
"chr3",141240888,141242630,1743,"*","Intron (ENST00000505013.5/92370, intron 1 of 4)",3,141231914,141262625,30712,1,"92370","ENST00000513007.1",8974,"PXYLP1"
"chr3",141242843,141243625,783,"*","Intron (ENST00000505013.5/92370, intron 1 of 4)",3,141231914,141262625,30712,1,"92370","ENST00000513007.1",10929,"PXYLP1"
"chr3",141255622,141255972,351,"*","Intron (ENST00000505013.5/92370, intron 1 of 4)",3,141260123,141367753,107631,1,"253461","ENST00000637579.1",-4151,"ZBTB38"
"chr3",141260415,141261104,690,"*","Promoter (<=1kb)",3,141260123,141367753,107631,1,"253461","ENST00000637579.1",292,"ZBTB38"
"chr3",14127308,14128091,784,"*","Promoter (2-3kb)",3,14125052,14143680,18629,1,"79188","ENST00000306077.5",2256,"TMEM43"
"chr3",141274085,141274356,272,"*","Promoter (1-2kb)",3,141272665,141294040,21376,1,"92370","ENST00000508812.1",1420,"PXYLP1"
"chr3",141274855,141275112,258,"*","Promoter (2-3kb)",3,141272665,141294040,21376,1,"92370","ENST00000508812.1",2190,"PXYLP1"
"chr3",141277674,141280323,2650,"*","5' UTR",3,141272665,141294040,21376,1,"92370","ENST00000508812.1",5009,"PXYLP1"
"chr3",141281376,141281767,392,"*","Intron (ENST00000505013.5/92370, intron 4 of 4)",3,141287359,141292316,4958,1,"92370","ENST00000514263.2",-5592,"PXYLP1"
"chr3",141291237,141293519,2283,"*","3' UTR",3,141287359,141292316,4958,1,"92370","ENST00000514263.2",3878,"PXYLP1"
"chr3",141303760,141305846,2087,"*","3' UTR",3,141311826,141319506,7681,1,"124909441","ENST00000747046.1",-5980,NA
"chr3",141310703,141313164,2462,"*","Promoter (<=1kb)",3,141311826,141319506,7681,1,"124909441","ENST00000747046.1",0,NA
"chr3",14133381,14134899,1519,"*","Promoter (<=1kb)",3,14134253,14143679,9427,1,"79188","ENST00000713947.1",0,"TMEM43"
"chr3",141335368,141335665,298,"*","Intron (ENST00000637579.1/253461, intron 6 of 6)",3,141324213,141442840,118628,1,"253461","ENST00000509842.5",11155,"ZBTB38"
"chr3",141337069,141337568,500,"*","Intron (ENST00000637579.1/253461, intron 6 of 6)",3,141324213,141442840,118628,1,"253461","ENST00000509842.5",12856,"ZBTB38"
"chr3",14135207,14137671,2465,"*","Promoter (<=1kb)",3,14135217,14148005,12789,1,"79188","ENST00000608606.1",0,"TMEM43"
"chr3",141360647,141361809,1163,"*","Intron (ENST00000637579.1/253461, intron 6 of 6)",3,141368304,141394457,26154,1,"253461","ENST00000513619.5",-6495,"ZBTB38"
"chr3",141366330,141371196,4867,"*","Promoter (<=1kb)",3,141368304,141394457,26154,1,"253461","ENST00000513619.5",0,"ZBTB38"
"chr3",141371911,141372853,943,"*","Intron (ENST00000509842.5/253461, intron 3 of 7)",3,141368504,141449792,81289,1,"253461","ENST00000321464.7",3407,"ZBTB38"
"chr3",141375463,141377337,1875,"*","Intron (ENST00000509842.5/253461, intron 3 of 7)",3,141368504,141449792,81289,1,"253461","ENST00000321464.7",6959,"ZBTB38"
"chr3",141379149,141379452,304,"*","Intron (ENST00000509842.5/253461, intron 3 of 7)",3,141384810,141442744,57935,1,"253461","ENST00000507722.5",-5358,"ZBTB38"
"chr3",14138028,14142335,4308,"*","Promoter (<=1kb)",3,14137144,14148048,10905,1,"79188","ENST00000601399.3",884,"TMEM43"
"chr3",141380351,141381811,1461,"*","Promoter (2-3kb)",3,141384810,141442744,57935,1,"253461","ENST00000507722.5",-2999,"ZBTB38"
"chr3",141382724,141385038,2315,"*","Promoter (<=1kb)",3,141384810,141442744,57935,1,"253461","ENST00000507722.5",0,"ZBTB38"
"chr3",141385498,141387876,2379,"*","Promoter (<=1kb)",3,141385921,141444565,58645,1,"253461","ENST00000636289.1",0,"ZBTB38"
"chr3",141388493,141389364,872,"*","Promoter (<=1kb)",3,141387812,141449792,61981,1,"253461","ENST00000514251.5",681,"ZBTB38"
"chr3",141390617,141394911,4295,"*","Promoter (<=1kb)",3,141392719,141448187,55469,1,"253461","ENST00000637056.1",0,"ZBTB38"
"chr3",141400188,141400979,792,"*","Promoter (1-2kb)",3,141402349,141442826,40478,1,"253461","ENST00000510338.5",-1370,"ZBTB38"
"chr3",141401514,141405032,3519,"*","Promoter (<=1kb)",3,141402349,141442826,40478,1,"253461","ENST00000510338.5",0,"ZBTB38"
"chr3",141406055,141406845,791,"*","Intron (ENST00000509842.5/253461, intron 7 of 7)",3,141402818,141442597,39780,1,"253461","ENST00000513570.1",3237,"ZBTB38"
"chr3",141407073,141407354,282,"*","Intron (ENST00000509842.5/253461, intron 7 of 7)",3,141402818,141442597,39780,1,"253461","ENST00000513570.1",4255,"ZBTB38"
